Date,site,IGBPname,Landcover,ID,co2,LE,Rln,Prcp,Pa,Rs,Tavg,VPD,U2,LAI,Albedo,Emiss
2012-5-18,DE-Kli,CRO,12,65,398.4035417,32.37833333,267.2760417,0,96.108125,249.180625,8.605,0.670864583,4.553958333,1.227,0.176,0.98532
2014-6-28,CH-Cha,GRA,10,43,434.8740208,93.87303042,362.4544375,6.849,96.9515,210.3376667,19.1115625,0.451575,1.252,2.0659,0.16,0.98429
2013-4-24,AU-Emr,GRA,10,11,411.9539583,60.89280313,378.375,0,99.445,184.9791667,21.70979167,0.874345833,1.8475,0.53808,0.15217,0.976
2012-3-28,DE-Obe,ENF,1,67,402.1383958,36.60075625,254.904375,0,94.0075,222.38125,8.36875,0.373004167,4.683770833,2.1292,0.077,0.98741
2007-8-13,US-UMB,DBF,4,154,368.782375,68.98683333,301.3233333,0,99.1625,303.7214583,19.118,1.0645,3.211,-0.05103,0.161,0.985
2005-2-2,US-Me1,ENF,1,133,381.2697917,11.97964542,246.313375,0,91.70966667,127.746375,4.377104167,0.4483125,0.931208333,0.34812,0.06338,0.987
2010-6-6,ZA-Kru,SAV,9,165,361.1587708,23.04138333,331.9810417,0,97.92770833,158.8163542,17.3225,0.65965,2.604145833,1.1713,0.14987,0.98508
2013-9-10,IT-Col,DBF,4,94,301.9426667,33.66725929,302.8054583,2.6,85.36539583,189.3520625,11.40233333,0.374852083,2.1351875,1.9245,0.142,0.984
2010-9-24,IT-Ren,ENF,1,103,377.2427292,45.73780875,297.280625,4,81.68795833,181.0059375,7.66,0.218020833,1.52825,1.8065,0.094,0.98568
2013-2-16,US-SRM,WSA,8,146,395.51025,21.69125,261.5751042,0,89.38179167,241.5748958,14.36791667,1.440041667,4.97,0.3429,0.18289,0.974
2011-11-18,AU-Gin,WSA,8,13,380.45975,66.11579792,331.25,0.2,100.89625,298.4375,17.26979167,0.7997375,2.993125,0.91908,0.11383,0.984
2011-2-5,AU-Rig,GRA,10,18,359.0820833,27.97416521,415.7916667,27.4,99.005,44.3125,21.23104167,0.18316875,3.206791667,1.9843,0.16513,0.98537
2003-6-23,CA-NS5,ENF,1,36,375.8716875,59.31989583,314.27,0,96.88902083,257.4763333,13.48427083,0.724520833,1.832791667,2.2648,0.112,0.9877
2013-12-11,IT-Cp2,EBF,2,95,423.9056042,6.376672079,282.6507083,0,103.1979167,68.20833333,9.583333333,0.170683333,1.46875,1.7728,0.11076,0.98412
2010-5-15,AU-DaP,GRA,10,8,410.2541667,22.77083333,416.8333333,0,100.218125,199.8020833,26.88333333,1.352052083,1.405416667,1.6335,0.15503,0.98551
2012-9-17,US-GLE,ENF,1,129,392.387625,20.89291521,245.0495,0,69.40877083,210.0263333,4.418333333,0.385604167,3.4070625,0.43566,0.092,0.98885
2005-5-15,CA-NS2,ENF,1,33,380.8791875,28.16102083,228.990625,0,98.80685417,290.0531458,6.7403125,0.70025,3.303604167,0.44523,0.091,0.99065
2006-10-16,ZA-Kru,SAV,9,165,376.9970625,23.045025,381.7573333,0,97.18910417,272.0114375,25.72883333,2.068047917,1.991666667,2.8103,0.14728,0.9854
2008-9-25,AU-Fog,WET,11,12,381.8885625,127.9399025,344.9166667,0,100.5658333,317.0833333,26.694375,1.958033333,2.09375,1.3749,0.148,0.984
2004-9-17,US-Blo,ENF,1,126,373.6777292,35.0335394,310.2984583,0,86.2926875,248.2951458,16.99983333,1.308791667,2.6040625,1.8625,0.11032,0.987
2013-3-11,US-SRG,GRA,10,145,390.7390417,33.21171604,248.9671667,0,87.50916667,277.6195833,11.15979167,0.89075,1.623166667,0.37596,0.20148,0.97545
2005-5-14,ZA-Kru,SAV,9,165,353.4747917,11.46408438,363.5632083,0,97.60833333,164.9451458,21.12520833,1.099845833,2.913166667,1.8015,0.13104,0.98528
2009-6-11,US-SRG,GRA,10,145,379.3838542,16.58245833,294.428625,0,87.243625,382.0981458,22.08835417,2.302604167,2.5428125,0.1462,0.17617,0.976
2013-8-8,US-SRG,GRA,10,145,389.063875,112.07025,340.5561667,0,87.32225,344.003875,26.28895833,2.433833333,1.955541667,0.24321,0.16442,0.976
2010-6-26,US-Me6,ENF,1,135,409.4004167,75.69648963,311.4765833,0,90.42329167,368.8676042,18.30172917,1.318625,1.545270833,0.80585,0.10749,0.98829
2007-6-16,US-Los,WET,11,132,394.9946458,50.81499435,366.254125,0.54,96.67054167,282.8297083,19.91710417,0.452479167,1.7629375,2.527,0.147,0.98492
2003-7-18,US-Ne3,CRO,12,140,380.1625,120.6208333,400.8541667,0,97.67708333,277.525,26.36458333,0.917916667,3.21625,1.7537,0.185,0.98515
2011-4-7,IT-Ren,ENF,1,103,389.4609792,57.16273958,281.0177083,0,83.09791667,276.17625,11.066875,0.940604167,2.213541667,2.0891,0.108,0.98417
2009-6-21,US-Me2,ENF,1,134,388.2214583,86.78325625,262.4801042,0,86.9248125,339.3842708,6.085541667,0.2969375,4.728916667,1.8467,0.10732,0.9878
2009-2-20,AU-DaS,SAV,9,9,392.05625,119.84375,412.875,9.489,99.773125,297.3958333,28.75208333,1.3748375,1.023125,1.5966,0.14071,0.98552
2009-8-27,IT-Ren,ENF,1,103,377.5273125,50.76333063,321.4965625,4.197,83.01683333,270.224875,15.85208333,0.500047917,1.369916667,1.8153,0.103,0.98411
2010-11-7,AR-SLu,MF,5,1,372.1458542,42.546875,367.86125,0,93.94364583,311.1727708,28.08958333,2.637004167,5.624229167,0.58709,0.11445,0.97447
2011-9-9,AU-Emr,GRA,10,11,381.8279167,16.09113015,344.3541667,0,99.37354167,76.33333333,16.515625,0.592333333,3.162291667,0.59436,0.16551,0.97607
2013-2-13,US-SRM,WSA,8,146,396.3356042,29.300375,244.6125,0,89.2713125,223.0637083,4.862916667,0.477625,1.761604167,0.32874,0.18301,0.974
2014-3-13,US-SRG,GRA,10,145,387.4591875,52.64570833,290.105625,0,86.9581875,242.9208125,16.20604167,1.401541667,4.256645833,0.35226,0.19291,0.97644
2014-8-1,US-Myb,WET,11,137,401.2294375,173.0031875,354.0865833,0,101.1145833,389.1968542,23.516875,1.331708333,5.460145833,1.3525,0.16436,0.98476
2009-10-2,US-AR1,GRA,10,121,363.572625,18.6124279,280.0251875,0,94.18910417,248.0525417,12.01372917,0.895208333,3.111520833,0.79879,0.17262,0.98226
2014-7-14,CZ-wet,WET,11,60,416.7935208,72.02826298,351.4460833,1.8,96.46958333,257.1833333,18.8625,0.603733333,0.535666667,1.3595,0.159,0.98423
2010-7-5,AT-Neu,GRA,10,3,491.5406042,40.90724223,364.5889583,0.3,91.086875,145.2333333,17.471875,0.28731875,0.9420625,2.1917,0.144,0.98479
2006-4-2,US-KS2,CSH,6,131,405.8446667,68.07702248,360.4517083,0,101.86875,274.8967083,21.406875,0.773229167,1.366458333,0.81802,0.093,0.98446
2011-3-21,DE-Spw,WET,11,72,393.8310417,14.70551978,257.9954167,0,105.0873958,180.5919167,5.812083333,0.3645375,1.651041667,2.4668,0.097,0.98575
2013-10-15,US-Ton,WSA,8,148,392.4705417,6.104981667,284.927125,0,99.27083333,196.1147708,18.63833333,1.646208333,2.3699375,1.2317,0.16861,0.985
2014-5-7,US-Me2,ENF,1,134,399.4708333,62.55754167,242.332125,0,86.78660417,334.0986875,6.651125,0.491229167,2.837270833,2.124,0.10968,0.98835
2004-4-9,US-Ton,WSA,8,148,392.3906875,69.67799188,308.242625,0,98.98958333,283.9378125,19.1925,1.174958333,1.512270833,1.111,0.15258,0.985
2007-3-28,US-Ne2,CRO,12,139,396.4884583,49.325,352.1625,0,97.24666667,224.5458333,17.53708333,0.346666667,4.788333333,0.4276,0.17035,0.98485
2012-10-18,US-ARM,CRO,12,125,384.416875,10.46572917,306.4564167,0,97.38727083,197.7018958,5.042666667,0.637354167,8.590395833,0.56565,0.18488,0.98558
2006-8-22,US-Me2,ENF,1,134,365.9397083,47.42126625,303.5666667,0,87.22291667,283.8889375,19.09795833,1.477875,3.386458333,1.9532,0.11008,0.98659
2008-7-4,US-Wkg,GRA,10,164,382.8852917,44.69234167,374.1387917,0.254,85.09591667,247.6428125,25.57625,2.048979167,3.042479167,0.16181,0.19175,0.97828
2013-9-2,CH-Fru,GRA,10,45,383.0630625,85.5377959,299.9533125,0,86.53216667,243.1295833,12.74660417,0.464454167,0.964145833,2.6664,0.163,0.98536
2011-11-5,AU-Tum,EBF,2,22,366.5795,107.9128471,284.5833333,0,88.1225,356.625,16.8625,1.006791667,2.194583333,4.3222,0.10851,0.98244
2012-1-1,US-Me6,ENF,1,135,387.1361667,10.60484317,276.4039792,0,90.6651875,49.2,-2.411041667,0.047270833,2.285395833,0.90252,0.10769,0.98784
2014-7-11,US-Tw4,WET,11,152,385.8535417,148.055875,356.2810833,0,101.5300833,357.4593542,18.37147917,0.782875,6.842416667,0.66729,0.11696,0.98488
2006-8-1,IT-Cpz,EBF,2,96,363.0062292,58.53944258,377.5838333,0.199,101,280.8190417,27.53,0.830033333,2.103833333,4.1402,0.12178,0.984
2004-4-19,IT-Cpz,EBF,2,96,379.4454792,43.13192729,337.41625,11.8,99.66654167,123.3092292,10.86266667,0.373741667,2.344854167,2.667,0.11653,0.98394
2003-8-24,US-MMS,DBF,4,136,409.4545833,171.24775,365.9541667,0,98.7625,276.2707917,22.2725,0.989125,2.519583333,5.2206,0.15,0.98254
2011-9-20,IT-CA1,DBF,4,91,396.3401042,44.29590917,331.2281667,0.18,98.62572917,210.31075,21.7265,1.099525,4.047458333,0.9116,0.16189,0.98524
2010-10-30,IT-Ro2,DBF,4,105,400.0414583,18.23336688,312.5171458,0.2,99.71608333,115.7035417,12.365,0.29529375,2.099604167,2.0839,0.13232,0.984
2014-2-11,US-Whs,OSH,7,158,392.1339375,2.392416292,272.3563125,0,86.225625,220.8735625,11.78477083,0.988666667,2.4944375,0.20992,0.16481,0.97394
2007-11-27,SD-Dem,SAV,9,119,342.0635417,10.670625,337.9165,0,95.10841667,247.2041667,23.96458333,2.323364583,2.578645833,0.44827,0.28402,0.98527
2007-5-4,US-Los,WET,11,132,389.4889167,26.89627083,305.463625,0,96.77595833,310.1011458,13.73775,1.083729167,3.5351875,2.4513,0.118,0.98371
2004-11-28,IT-BCi,CRO,12,90,405.455875,27.36755896,327.6907083,0.254,102.187375,92.7514375,10.79270833,0.333152083,1.589395833,0.6819,0.15576,0.98472
2013-11-13,AU-GWW,SAV,9,14,387.0120833,10.63125,350.2245417,0,95.418125,234.2899375,27.50729167,3.23608125,3.983333333,0.4027,0.12462,0.974
2003-4-27,IT-Ro2,DBF,4,105,392.4926875,38.4542761,332.2562917,0.199,99.66875,203.0625,15.71416667,0.61385625,2.0239375,2.6436,0.15908,0.984
2003-9-13,US-Ne3,CRO,12,140,382.6916667,49.30254583,320.2,0,96.94125,194.2583333,15.34958333,0.60875,3.20125,0.74601,0.181,0.98522
2009-6-21,US-SRM,WSA,8,146,380.5233333,13.13395417,354.54375,0,88.50391667,365.4375417,26.03735417,2.664854167,3.189854167,0.31155,0.16888,0.974
2003-8-23,BE-Vie,MF,5,29,377.3111875,43.7895644,352.0747917,0,96.51458333,162.9166667,16.88729167,0.599660417,1.846854167,3.3248,0.131,0.983
2006-1-21,US-ARM,CRO,12,125,395.6405,14.84577015,243.3755,0.1,98.67291667,147.3152917,2.209479167,0.248541667,2.150395833,1.182,0.21619,0.98519
2004-8-2,IT-Cpz,EBF,2,96,361.40375,61.77948438,363.9469583,0.2,101.3114583,273.1527083,23.71625,0.880466667,1.782645833,2.4368,0.12394,0.98468
2012-8-22,US-Ne1,CRO,12,138,404.4958333,104.20045,357.6875,0,97.089125,264.8166667,23.52125,1.677916667,3.562083333,1.1563,0.18165,0.98661
2010-11-19,AU-Tum,EBF,2,22,371.1809167,102.332525,285.4583333,0,87.5825,326.0625,11.59291667,0.3908125,2.663333333,5.4322,0.11306,0.98278
2014-3-18,DE-Spw,WET,11,72,397.7239583,20.87862292,330.141875,0.366,102.7526875,87.24520833,10.65208333,0.489529167,3.122291667,2.5294,0.106,0.9838
2014-7-2,US-UMB,DBF,4,154,390.3565417,90.09975,332.45625,0,98.18216667,268.4184167,15.00320833,0.4655,3.807041667,2.1972,0.16,0.98292
2013-2-21,AU-Cum,EBF,2,7,393.5583333,104.7544583,400.7291667,0,101.0133333,236.0348958,23.26458333,0.801189583,2.407916667,1.1177,0.14675,0.98412
2010-3-1,US-AR1,GRA,10,121,381.2149792,30.28387125,306.3073958,1,94.706125,77.39108333,1.080979167,0.192616667,3.422229167,0.8959,0.17671,0.98209
2014-4-2,US-Wkg,GRA,10,164,398.1019792,5.274270396,243.35625,0,84.1028125,322.9476458,12.90283333,1.3029375,7.007833333,0.29481,0.20634,0.97847
2003-9-7,CA-NS5,ENF,1,36,380.4402292,38.47054167,321.823625,0,98.50395833,143.7105833,17.3513125,0.6674375,2.069625,1.5847,0.117,0.98742
2012-7-26,AU-Whr,EBF,2,24,390.75,37.70389708,340.9791667,3.04,98.919375,35.45833333,8.74125,0.103891667,2.657916667,0.90416,0.11028,0.98391
2003-9-23,US-Ne1,CRO,12,138,402.5416667,67.81666667,332.2583333,0,96.53708333,218.3791667,17.32666667,0.773333333,3.305833333,0.89621,0.18694,0.985
2007-10-4,US-Ne2,CRO,12,139,387.3105417,15.40833333,372.7916667,15.24,97.26958333,86.26670833,19.65958333,0.340416667,2.522083333,0.75154,0.16566,0.98615
2005-12-24,AU-Tum,EBF,2,22,299.0307917,28.51627042,303.5871667,0,86.43666667,303.75,13.99083333,0.938504167,4.43,4.362,0.11131,0.98194
2004-3-24,BE-Vie,MF,5,29,387.3635208,5.848766458,255.6803333,0.1,95.98541667,74.39583333,0.909583333,0.162266667,1.962729167,3.5145,0.122,0.983
2008-9-2,CH-Cha,GRA,10,43,447.209375,122.6700527,349.5382083,0,96.92979167,243.4629792,19.91539583,0.578483333,0.4705625,1.6439,0.166,0.984
2003-3-30,IT-SRo,ENF,1,107,400.259625,37.23763873,299.4057917,0.2,101.2458125,222.5831042,12.09145833,0.19761875,1.558916667,1.8531,0.068,0.98321
2004-10-14,US-Ne1,CRO,12,138,379.6416667,15.51385542,285.183375,0.254,96.63125,152.3291667,6.065,0.357916667,2.845416667,2.0826,0.18379,0.98501
2003-8-10,US-Wi4,ENF,1,161,343.7110208,53.66177563,370.15225,0.809,96.8004375,200.204875,22.20295833,0.730291667,1.322541667,3.3191,0.124,0.98237
2014-3-25,US-Me6,ENF,1,135,410.3846042,23.02434688,306.31125,7.881,89.18989583,155.4617917,4.076395833,0.288708333,2.507479167,0.63102,0.10293,0.98748
2011-8-11,AU-Cpr,SAV,9,6,384.4479167,26.1875,347.0625,0.2,100.5391667,110.2291667,12.643125,0.37043125,1.891458333,0.34978,0.13698,0.97447
2009-10-1,US-Ton,WSA,8,148,368.0524375,8.421788667,285.8609167,0,99.50416667,228.64875,17.8954375,1.639229167,1.962145833,1.2316,0.17549,0.98543
2011-10-9,AU-DaS,SAV,9,9,364.2125,54.24960208,426.3125,0,99.96854167,238.8958333,29.88,2.11831875,1.393333333,1.4111,0.15246,0.98508
2007-6-5,US-Cop,GRA,10,127,391.00075,28.29038333,313.1239583,0,84.55933333,275.8041667,26.88708333,2.934458333,3.893333333,0.24894,0.20101,0.98074
2012-5-14,AU-DaP,GRA,10,8,408.2699787,67.19619585,359,0,100.4821458,247.8385417,23.491875,1.358025,2.937916667,1.4081,0.16042,0.98507
2005-10-9,US-Syv,MF,5,147,389.3970833,14.61648449,289.115625,0,95.35091667,204.6698125,6.563375,0.340854167,2.178625,1.4708,0.101,0.98296
2009-8-1,IT-Ren,ENF,1,103,360.4550833,86.53895167,318.919375,4.193,82.68645833,303.5713958,15.54375,0.36515,1.516,0.79803,0.111,0.9864
2012-6-22,US-Whs,OSH,7,158,387.1462292,3.250924938,382.9156042,0,85.94552083,329.8312917,30.94977083,3.967060417,2.676166667,0.23678,0.17047,0.974
2005-9-29,SD-Dem,SAV,9,119,368.7605417,88.85211458,384.555375,0,94.02545833,269.3022917,28.02291667,1.719004167,1.74075,0.1988,0.25248,0.98518
2012-8-17,US-UMB,DBF,4,154,377.898625,103.45875,318.8640417,0.6,98.32625,271.0987083,15.3745,0.675291667,4.99125,2.4395,0.14,0.98381
2006-6-27,CH-Lae,MF,5,46,329.8627708,131.0337037,345.0380625,5.496,93.59866667,246.328875,19.109375,0.632445833,1.537333333,0.40732,0.153,0.98533
2012-9-2,AT-Neu,GRA,10,3,409.9672917,31.96912354,339.4891667,0,91.2175625,143.52975,13.60054167,0.257352083,0.682645833,2.698,0.119,0.98578
2004-4-26,IT-Ro1,DBF,4,104,385.5989583,70.34110333,314.170125,0,99.28333333,284.9375,14.31916667,0.56449375,4.0360625,0.81366,0.17636,0.9847
2012-8-20,AU-Emr,GRA,10,11,380.4084583,35.5221065,322.7291667,0,99.74208333,228.4583333,15.80208333,1.035675,1.73875,0.33879,0.15036,0.97632
2011-10-20,FR-Pue,EBF,2,88,397.4965417,13.87721915,255.5114167,0.2,98.96875,171.6051875,10.69416667,0.73263125,3.994916667,1.5479,0.10319,0.983
2006-9-10,CH-Cha,GRA,10,43,514.4920625,68.39458021,355.8911042,4.347,97.81091667,161.037,16.79558333,0.16833125,0.511416667,1.7131,0.169,0.98467
2005-6-16,US-Me2,ENF,1,134,375.4902917,53.22197813,338.646875,6.604,86.1114375,120.8395833,10.0375,0.466895833,2.502916667,1.8829,0.10554,0.98734
2005-6-8,FR-Fon,DBF,4,85,362.9553125,94.69211646,280.8287917,0,102.2125,318.0408333,12.39322917,0.612652083,2.972291667,2.9609,0.158,0.98412
2012-10-20,AU-TTE,OSH,7,21,384.5666667,2.727701348,366.7708333,0,94.98479167,304.5416667,29.24770833,3.74868125,2.316458333,0.48283,0.1487,0.974
2009-8-29,US-ARM,CRO,12,125,388.9783333,32.61637271,361.4505417,0,97.831625,262.0325208,21.84958333,0.892354167,3.235520833,0.81981,0.19367,0.98521
2013-12-28,AU-GWW,SAV,9,14,375.1416667,10.25,367.3177083,0,95.619375,377.5625,25.18708333,2.0566875,5.574375,0.31896,0.12771,0.974
2011-6-7,AU-Dry,SAV,9,10,400.4104167,55.64710848,351.2916667,0,99.23291667,228.125,20.41395833,1.077754167,1.081458333,1.0659,0.14334,0.98485
2008-12-24,FR-Pue,EBF,2,88,371.1824583,11.62780598,269.256625,0,99.44583333,84.35277083,4.3709375,0.162739583,1.291291667,1.0629,0.08602,0.98264
2010-1-30,US-Wkg,GRA,10,164,378.9961875,21.80960417,255.0708333,0,84.88077083,158.9860417,5.898479167,0.298395833,4.143104167,0.22419,0.19691,0.9796
2011-9-4,US-Wkg,GRA,10,164,375.5693542,43.86409083,387.7479167,0,85.06135417,259.6080833,26.94752083,2.451333333,3.8141875,0.23929,0.16572,0.97927
2006-9-7,FR-Gri,CRO,12,86,367.8343125,19.71751717,362.1864583,0,100.3541667,124.7787708,18.180625,0.426922917,3.290270833,0.63513,0.164,0.98497
2005-12-20,IT-BCi,CRO,12,90,382.06225,29.69093646,254.91825,0,103.3247083,86.5920625,3.303020833,0.303160417,2.0548125,1.2331,0.1532,0.985
2007-1-25,IT-BCi,CRO,12,90,391.1605625,30.42482688,296.9166667,3.048,101.0541667,88.25795833,8.841104167,0.30510625,1.577729167,1.0364,0.17259,0.985
2010-7-31,FR-Pue,EBF,2,88,372.7835208,24.08463883,337.7235625,0,98.26666667,323.6169167,23.44645833,1.830160417,1.709583333,1.7735,0.11624,0.983
2004-10-22,US-Blo,ENF,1,126,384.9003542,29.00958104,278.6502083,0,86.56095833,179.3304792,5.641166667,0.323508333,0.9223125,1.9809,0.10708,0.987
2012-12-17,AU-Cpr,SAV,9,6,371.6020833,19.76171875,333.2083333,0,100.2122917,371.4166667,19.62645833,1.561877083,1.73875,0.5524,0.14312,0.974
2005-5-27,DE-Kli,CRO,12,65,360.7821458,114.1325258,317.6875625,0,96.442375,306.566,20.52602083,1.16956875,1.723354167,0.41645,0.195,0.98511
2005-6-4,CA-SF2,ENF,1,41,367.6624792,24.62794708,345.5395833,0.9,95.12083333,68.556875,7.501979167,0.067822917,1.653333333,0.47786,0.116,0.98561
2013-9-4,AU-Cum,EBF,2,7,413.3870833,39.81903804,333.0416667,0,102.2547917,227.203125,16.21395833,0.6459125,1.405833333,1.2404,0.15368,0.984
2012-10-4,IT-BCi,CRO,12,90,406.5569375,73.22222033,331.3854167,0.254,101.9524167,206.5934375,27.13079167,0.5642375,1.6041875,0.92219,0.15269,0.9849
2004-12-29,US-Me2,ENF,1,134,368.1650208,10.82180021,282.5110417,5.08,85.52995833,21.67291667,-1.5625,0.086397917,2.180208333,1.3714,0.10714,0.98795
2003-8-14,US-UMB,DBF,4,154,368.72875,143.5377833,356.9357083,0,99.931125,284.689625,23.01329167,0.871583333,2.152458333,5.2115,0.149,0.983
2007-2-25,US-Ton,WSA,8,148,390.642,14.74694542,336.8612083,15.748,99.1875,63.12535417,7.789958333,0.148791667,4.200833333,0.65583,0.1373,0.98529
2013-7-31,US-Tw3,CRO,12,151,387.8897083,135.625875,310.5582083,0,101.6777083,347.9951458,19.49958333,1.067208333,4.302770833,1.1821,0.18074,0.98495
2007-3-30,NL-Loo,ENF,1,112,406.7695833,28.27717625,334.3985417,0.2,100.7291667,147.6347292,9.17475,0.213241667,1.915666667,1.2601,0.1,0.9851
2011-12-17,US-AR1,GRA,10,121,391.5663333,8.33575,251.9591667,0,95.50689583,136.4965625,5.0699375,0.293729167,1.86,0.62637,0.17235,0.9824
2006-4-21,US-PFa,MF,5,143,392.83025,25.94096667,283.84175,0.508,95.43125,106.011625,7.43625,0.133583333,2.277916667,1.0265,0.112,0.98538
2006-11-27,FR-Pue,EBF,2,88,386.1354792,12.58376667,381.23375,2.2,99.26666667,24.10739583,14.390625,0.002785417,3.605020833,1.5433,0.085407,0.983
2010-11-5,AU-Tum,EBF,2,22,372.0707917,87.97951667,254.875,0,87.525,340.625,5.9275,0.265541667,4.636666667,4.285,0.11409,0.98277
2007-4-4,IT-BCi,CRO,12,90,389.9505,46.93606792,356.325,21.336,100.0041667,119.2805,12.683125,0.237185417,1.405604167,1.2291,0.16002,0.98502
2007-1-19,AU-Wac,EBF,2,23,375.8054583,60.99671667,422.9791667,27.523,92.76354167,80.125,20.64916667,0.49963125,3.87375,1.9077,0.102,0.98222
2006-10-27,US-Ha1,DBF,4,130,363.4125,8.642764875,252.8472083,1.1,98.838125,156.8666667,3.179166667,0.306916667,1.34125,2.5368,0.119,0.98233
2012-7-9,CZ-wet,WET,11,60,422.5776667,54.67474454,379.4020833,1.8,96.44314583,166.3042292,18.60625,0.27505,0.852583333,2.1817,0.158,0.98352
2005-9-24,DE-Kli,CRO,12,65,378.6978958,21.61212021,309.827125,0,96.3486875,140.1379583,14.707,0.537525,2.221166667,0.85817,0.159,0.98673
2014-4-13,IT-Isp,DBF,4,97,388.0411458,48.06035521,343.0953333,0.07,98.714375,223.00475,16.52708333,0.938279167,1.279395833,1.4139,0.13966,0.98368
2009-11-7,US-AR1,GRA,10,121,362.1265833,28.88317083,320.7453542,0,93.82264583,156.2861042,20.26083333,1.420979167,6.335770833,0.42031,0.16832,0.98198
2012-5-30,IT-Noe,CSH,6,101,477.3791458,48.92849596,357.8466667,0,101.4972083,279.3435833,19.85083333,0.3054875,1.044416667,1.0021,0.077,0.98358
2013-4-9,AU-Cpr,SAV,9,6,372.5,16.39583333,338.625,0,101.200625,221.5885417,20.3325,1.469564583,1.732083333,0.52931,0.14563,0.974
2005-9-11,US-ARb,GRA,10,123,363.06425,46.74379979,402.341,0.2,96.90833333,118.687625,23.65541667,0.3550625,4.0004375,0.62212,0.18157,0.98522
2012-10-3,US-Ne2,CRO,12,139,402.0083333,13.445505,302.1375,0,96.90208333,222.2333333,16.77458333,1.469583333,3.422916667,0.73994,0.1829,0.98566
2011-3-10,AU-ASM,ENF,1,5,360.039625,108.0212354,409.125,0.4,93.83041667,187.4791667,23.808125,0.811614583,4.382291667,0.28503,0.10578,0.974
2007-10-7,NL-Hor,GRA,10,111,403.0038125,31.43511583,308.1499583,0,102.3247917,137.5420625,9.5723125,0.236991667,0.788979167,1.5503,0.166,0.98468
2005-8-10,AU-Tum,EBF,2,22,352.7945,31.65688333,262.26975,11.4,86.19916667,72.33333333,-2.6275,0.003679167,4.391666667,3.7962,0.11267,0.98258
2014-6-24,CH-Fru,GRA,10,45,403.6024167,43.20731583,351.2878125,32.179,85.60210417,115.9111458,12.90020833,0.003420833,1.406291667,1.7893,0.172,0.98461
2003-7-10,US-Ne3,CRO,12,140,389.8583333,155.7958333,354.9583333,0,97.57083333,344.3625,23.36583333,0.987083333,3.260833333,1.6846,0.184,0.98533
2011-11-28,CH-Dav,ENF,1,44,391.0067083,7.381873427,220.3424792,0,84.16220833,68.1811875,3.463833333,0.413525,1.34125,0.77095,0.062,0.98549
2004-6-4,IT-Cpz,EBF,2,96,368.933625,74.8319289,338.8322083,0,100.1380625,236.3652083,17.87333333,0.877379167,2.567166667,3.0791,0.12631,0.98403
2008-4-20,US-ARM,CRO,12,125,379.8165625,61.11372917,335.070875,0,96.96920833,255.777,19.5693125,1.374285417,6.213458333,0.47017,0.17922,0.98503
2009-5-20,US-Wkg,GRA,10,164,376.15625,16.69716625,378.325,0,85.02195833,82.46075,17.56522917,0.8019375,2.725645833,0.24527,0.19394,0.97828
2003-9-18,US-WCr,DBF,4,157,378.8381458,41.42231292,352.3825625,0,95.141375,206.7012708,19.471875,0.49005,4.4593125,5.0735,0.157,0.98258
2010-9-23,US-SRG,GRA,10,145,381.0398333,67.19390625,339.5247292,0,86.91377083,249.26725,21.3473125,1.043645833,1.385395833,0.56329,0.16867,0.976
2011-9-27,CH-Lae,MF,5,46,384.6272917,47.83548954,296.651875,0,94.4270625,192.5246667,17.025625,0.620739583,2.266604167,3.9519,0.133,0.98352
2010-4-28,US-AR1,GRA,10,121,366.5191667,36.21322917,332.9589583,0,93.03022917,267.5113542,18.255,0.998125,9.416291667,0.80493,0.17308,0.98187
2014-4-6,AU-Stp,GRA,10,20,407.0221042,85.22200083,411.5833333,0,98.488125,269.3802083,29.01375,1.793239583,1.44625,0.61639,0.15973,0.98201
2008-2-4,CN-Cng,GRA,10,50,324.4466458,4.485526667,181.1361875,0,100.2830833,124.8950625,-12.63866667,0.147077083,2.926458333,0.89197,0.217,0.98564
2008-8-30,CN-Du2,GRA,10,53,397.0962083,53.52698313,346.357375,5.2,83.6969375,60.5294375,12.37354167,0.35403125,4.521791667,-0.0059524,0.165,0.98519
2004-12-7,US-ARM,CRO,12,125,382.9125833,24.31263438,265.40425,0.1,97.375,130.0000833,6.516,0.3093125,3.470854167,0.43823,0.16776,0.98534
2011-6-17,US-Myb,WET,11,137,372.3066042,223.7778542,322.7549583,0,100.8791667,408.1125833,19.04647917,0.762354167,7.769,1.133,0.12544,0.98389
2003-7-13,US-Ne3,CRO,12,140,362.1583333,161.2208333,362.025,0,97.68333333,334.0375,24.18208333,1.1975,2.870416667,1.7153,0.182,0.98528
2012-4-23,US-Wkg,GRA,10,164,396.5530625,12.42035,334.6354167,0,85.13258333,318.2701458,25.3625,2.8213125,3.323916667,0.23841,0.19138,0.97811
2006-1-14,US-Var,GRA,10,156,399.7470625,18.60082458,353.1108333,21.844,99.37170833,19.67564583,8.948979167,0.092875,2.28425,1.9245,0.1288,0.98521
2013-8-7,AU-Cum,EBF,2,7,401.4691875,30.25527708,343.6875,5.6,100.3502083,156.75,13.13770833,0.458970833,1.258333333,1.3674,0.14595,0.984
2006-4-1,US-Ne2,CRO,12,139,406.8958333,68.2946509,305.5583333,5.842,97.74833333,259.9333333,10.05916667,0.344583333,3.453333333,0.13317,0.18932,0.98755
